?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany50-DFN-1day-20050220

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 1day
  time  = 20050220
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany50
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Aachen ( 6.04 50.76 )
  Augsburg ( 10.90 48.33 )
  Bayreuth ( 11.59 49.93 )
  Berlin ( 13.39 52.52 )
  Bielefeld ( 8.50 52.04 )
  Braunschweig ( 10.55 52.28 )
  Bremen ( 8.85 53.11 )
  Bremerhaven ( 8.58 53.54 )
  Chemnitz ( 12.93 50.84 )
  Darmstadt ( 8.65 49.89 )
  Dortmund ( 7.45 51.51 )
  Dresden ( 13.73 51.03 )
  Duesseldorf ( 6.77 51.25 )
  Erfurt ( 11.04 50.98 )
  Essen ( 7.02 51.46 )
  Flensburg ( 9.45 54.77 )
  Frankfurt ( 8.71 50.12 )
  Freiburg ( 7.80 47.98 )
  Fulda ( 9.69 50.56 )
  Giessen ( 8.67 50.57 )
  Greifswald ( 13.40 54.09 )
  Hamburg ( 9.99 53.57 )
  Hannover ( 9.72 52.38 )
  Kaiserslautern ( 7.75 49.43 )
  Karlsruhe ( 8.41 49.01 )
  Kassel ( 9.51 51.32 )
  Kempten ( 10.32 47.72 )
  Kiel ( 10.12 54.34 )
  Koblenz ( 7.52 50.40 )
  Koeln ( 6.87 50.94 )
  Konstanz ( 9.18 47.66 )
  Leipzig ( 12.38 51.34 )
  Magdeburg ( 11.64 52.14 )
  Mannheim ( 8.49 49.49 )
  Muenchen ( 11.57 48.15 )
  Muenster ( 7.60 51.97 )
  Norden ( 7.21 53.60 )
  Nuernberg ( 11.03 49.57 )
  Oldenburg ( 8.21 53.11 )
  Osnabrueck ( 8.03 52.28 )
  Passau ( 13.46 48.57 )
  Regensburg ( 12.09 49.00 )
  Saarbruecken ( 7.03 49.23 )
  Schwerin ( 11.45 53.55 )
  Siegen ( 8.03 50.91 )
  Stuttgart ( 9.10 48.74 )
  Trier ( 6.68 49.75 )
  Ulm ( 9.99 48.40 )
  Wesel ( 6.37 51.39 )
  Wuerzburg ( 9.97 49.78 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Bremen_Nuernberg ( Bremen Nuernberg ) 1 0.006612 UNLIMITED
  Hamburg_Wuerzburg ( Hamburg Wuerzburg ) 1 0.456141 UNLIMITED
  Kassel_Giessen ( Kassel Giessen ) 1 0.019441 UNLIMITED
  Wuerzburg_Schwerin ( Wuerzburg Schwerin ) 1 0.000259 UNLIMITED
  Regensburg_Magdeburg ( Regensburg Magdeburg ) 1 0.002405 UNLIMITED
  Muenchen_Hamburg ( Muenchen Hamburg ) 1 0.295274 UNLIMITED
  Frankfurt_Kaiserslautern ( Frankfurt Kaiserslautern ) 1 7.356356 UNLIMITED
  Bayreuth_Berlin ( Bayreuth Berlin ) 1 0.08891 UNLIMITED
  Magdeburg_Muenster ( Magdeburg Muenster ) 1 0.002434 UNLIMITED
  Erfurt_Norden ( Erfurt Norden ) 1 0.000066 UNLIMITED
  Magdeburg_Nuernberg ( Magdeburg Nuernberg ) 1 0.000325 UNLIMITED
  Osnabrueck_Bremen ( Osnabrueck Bremen ) 1 0.01138 UNLIMITED
  Dresden_Berlin ( Dresden Berlin ) 1 1.379291 UNLIMITED
  Passau_Oldenburg ( Passau Oldenburg ) 1 0.010039 UNLIMITED
  Freiburg_Kaiserslautern ( Freiburg Kaiserslautern ) 1 0.000132 UNLIMITED
  Schwerin_Essen ( Schwerin Essen ) 1 0.004027 UNLIMITED
  Bremerhaven_Berlin ( Bremerhaven Berlin ) 1 0.017951 UNLIMITED
  Muenster_Karlsruhe ( Muenster Karlsruhe ) 1 0.029854 UNLIMITED
  Duesseldorf_Flensburg ( Duesseldorf Flensburg ) 1 0.00143 UNLIMITED
  Bayreuth_Braunschweig ( Bayreuth Braunschweig ) 1 0.401474 UNLIMITED
  Kaiserslautern_Frankfurt ( Kaiserslautern Frankfurt ) 1 68.885219 UNLIMITED
  Giessen_Siegen ( Giessen Siegen ) 1 0.00061 UNLIMITED
  Greifswald_Darmstadt ( Greifswald Darmstadt ) 1 1.187657 UNLIMITED
  Karlsruhe_Magdeburg ( Karlsruhe Magdeburg ) 1 0.097755 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 3.850077 UNLIMITED
  Frankfurt_Muenchen ( Frankfurt Muenchen ) 1 34.994718 UNLIMITED
  Bremen_Greifswald ( Bremen Greifswald ) 1 0.001129 UNLIMITED
  Muenchen_Kaiserslautern ( Muenchen Kaiserslautern ) 1 0.17358 UNLIMITED
  Wuerzburg_Bremerhaven ( Wuerzburg Bremerhaven ) 1 0.000001 UNLIMITED
  Kassel_Erfurt ( Kassel Erfurt ) 1 3.367279 UNLIMITED
  Bayreuth_Duesseldorf ( Bayreuth Duesseldorf ) 1 0.000014 UNLIMITED
  Saarbruecken_Siegen ( Saarbruecken Siegen ) 1 0.000107 UNLIMITED
  Darmstadt_Osnabrueck ( Darmstadt Osnabrueck ) 1 0.447929 UNLIMITED
  Essen_Kiel ( Essen Kiel ) 1 0.00398 UNLIMITED
  Muenster_Bremen ( Muenster Bremen ) 1 0.006547 UNLIMITED
  Regensburg_Schwerin ( Regensburg Schwerin ) 1 0.009246 UNLIMITED
  Siegen_Osnabrueck ( Siegen Osnabrueck ) 1 0.000448 UNLIMITED
  Berlin_Magdeburg ( Berlin Magdeburg ) 1 0.205189 UNLIMITED
  Oldenburg_Bremen ( Oldenburg Bremen ) 1 0.1621 UNLIMITED
  Mannheim_Muenster ( Mannheim Muenster ) 1 0.000139 UNLIMITED
  Bayreuth_Kassel ( Bayreuth Kassel ) 1 0.001752 UNLIMITED
  Berlin_Freiburg ( Berlin Freiburg ) 1 0.000093 UNLIMITED
  Konstanz_Koeln ( Konstanz Koeln ) 1 0.000001 UNLIMITED
  Giessen_Greifswald ( Giessen Greifswald ) 1 0.000377 UNLIMITED
  Frankfurt_Darmstadt ( Frankfurt Darmstadt ) 1 3.467975 UNLIMITED
  Kaiserslautern_Koeln ( Kaiserslautern Koeln ) 1 0.749251 UNLIMITED
  Muenchen_Passau ( Muenchen Passau ) 1 0.036793 UNLIMITED
  Magdeburg_Erfurt ( Magdeburg Erfurt ) 1 0.765211 UNLIMITED
  Freiburg_Bremen ( Freiburg Bremen ) 1 0.000011 UNLIMITED
  Ulm_Hamburg ( Ulm Hamburg ) 1 0.000009 UNLIMITED
  Saarbruecken_Koeln ( Saarbruecken Koeln ) 1 0.035706 UNLIMITED
  Freiburg_Regensburg ( Freiburg Regensburg ) 1 0.000014 UNLIMITED
  Augsburg_Duesseldorf ( Augsburg Duesseldorf ) 1 0.000001 UNLIMITED
  Chemnitz_Duesseldorf ( Chemnitz Duesseldorf ) 1 0.000324 UNLIMITED
  Berlin_Wuerzburg ( Berlin Wuerzburg ) 1 0.06117 UNLIMITED
  Regensburg_Osnabrueck ( Regensburg Osnabrueck ) 1 0.00514 UNLIMITED
  Duesseldorf_Bremen ( Duesseldorf Bremen ) 1 0.000577 UNLIMITED
  Erfurt_Hannover ( Erfurt Hannover ) 1 2.740465 UNLIMITED
  Braunschweig_Fulda ( Braunschweig Fulda ) 1 0.00007 UNLIMITED
  Nuernberg_Kaiserslautern ( Nuernberg Kaiserslautern ) 1 0.065581 UNLIMITED
  Koeln_Darmstadt ( Koeln Darmstadt ) 1 2.34565 UNLIMITED
  Erfurt_Frankfurt ( Erfurt Frankfurt ) 1 55.547612 UNLIMITED
  Essen_Darmstadt ( Essen Darmstadt ) 1 1.836722 UNLIMITED
  Muenchen_Mannheim ( Muenchen Mannheim ) 1 0.021738 UNLIMITED
  Konstanz_Nuernberg ( Konstanz Nuernberg ) 1 0.000002 UNLIMITED
  Siegen_Kassel ( Siegen Kassel ) 1 0.01338 UNLIMITED
  Oldenburg_Greifswald ( Oldenburg Greifswald ) 1 0.010965 UNLIMITED
  Konstanz_Oldenburg ( Konstanz Oldenburg ) 1 0.000002 UNLIMITED
  Darmstadt_Karlsruhe ( Darmstadt Karlsruhe ) 1 0.1913 UNLIMITED
  Kempten_Norden ( Kempten Norden ) 1 0.000117 UNLIMITED
  Essen_Regensburg ( Essen Regensburg ) 1 0.004355 UNLIMITED
  Dortmund_Oldenburg ( Dortmund Oldenburg ) 1 0.064477 UNLIMITED
  Greifswald_Oldenburg ( Greifswald Oldenburg ) 1 0.017642 UNLIMITED
  Karlsruhe_Leipzig ( Karlsruhe Leipzig ) 1 0.132655 UNLIMITED
  Saarbruecken_Oldenburg ( Saarbruecken Oldenburg ) 1 0.016726 UNLIMITED
  Duesseldorf_Dortmund ( Duesseldorf Dortmund ) 1 0.000926 UNLIMITED
  Augsburg_Kempten ( Augsburg Kempten ) 1 0.000011 UNLIMITED
  Hamburg_Kiel ( Hamburg Kiel ) 1 0.006001 UNLIMITED
  Trier_Aachen ( Trier Aachen ) 1 0.00064 UNLIMITED
  Osnabrueck_Braunschweig ( Osnabrueck Braunschweig ) 1 0.007017 UNLIMITED
  Braunschweig_Muenster ( Braunschweig Muenster ) 1 0.018104 UNLIMITED
  Hannover_Nuernberg ( Hannover Nuernberg ) 1 0.875047 UNLIMITED
  Berlin_Hamburg ( Berlin Hamburg ) 1 2.559774 UNLIMITED
  Muenster_Aachen ( Muenster Aachen ) 1 0.509007 UNLIMITED
  Essen_Koeln ( Essen Koeln ) 1 0.990289 UNLIMITED
  Saarbruecken_Frankfurt ( Saarbruecken Frankfurt ) 1 6.607754 UNLIMITED
  Frankfurt_Greifswald ( Frankfurt Greifswald ) 1 9.724163 UNLIMITED
  Magdeburg_Essen ( Magdeburg Essen ) 1 0.002379 UNLIMITED
  Leipzig_Norden ( Leipzig Norden ) 1 0.001979 UNLIMITED
  Frankfurt_Muenster ( Frankfurt Muenster ) 1 20.575928 UNLIMITED
  Hannover_Greifswald ( Hannover Greifswald ) 1 1.246847 UNLIMITED
  Aachen_Fulda ( Aachen Fulda ) 1 0.000097 UNLIMITED
  Saarbruecken_Kiel ( Saarbruecken Kiel ) 1 0.004454 UNLIMITED
  Regensburg_Stuttgart ( Regensburg Stuttgart ) 1 0.014673 UNLIMITED
  Hamburg_Erfurt ( Hamburg Erfurt ) 1 2.635474 UNLIMITED
  Norden_Kaiserslautern ( Norden Kaiserslautern ) 1 0.000005 UNLIMITED
  Darmstadt_Greifswald ( Darmstadt Greifswald ) 1 0.947107 UNLIMITED
  Giessen_Flensburg ( Giessen Flensburg ) 1 0.000002 UNLIMITED
  Essen_Wuerzburg ( Essen Wuerzburg ) 1 0.011813 UNLIMITED
  Berlin_Darmstadt ( Berlin Darmstadt ) 1 8.195169 UNLIMITED
  Koeln_Norden ( Koeln Norden ) 1 0.002256 UNLIMITED
  Muenchen_Kempten ( Muenchen Kempten ) 1 0.004455 UNLIMITED
  Fulda_Kempten ( Fulda Kempten ) 1 0.000067 UNLIMITED
  Greifswald_Bayreuth ( Greifswald Bayreuth ) 1 0.000072 UNLIMITED
  Kempten_Bremen ( Kempten Bremen ) 1 0.00039 UNLIMITED
  Berlin_Augsburg ( Berlin Augsburg ) 1 0.024587 UNLIMITED
