?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany50-DFN-1day-20050215

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 1day
  time  = 20050215
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany50
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Aachen ( 6.04 50.76 )
  Augsburg ( 10.90 48.33 )
  Bayreuth ( 11.59 49.93 )
  Berlin ( 13.39 52.52 )
  Bielefeld ( 8.50 52.04 )
  Braunschweig ( 10.55 52.28 )
  Bremen ( 8.85 53.11 )
  Bremerhaven ( 8.58 53.54 )
  Chemnitz ( 12.93 50.84 )
  Darmstadt ( 8.65 49.89 )
  Dortmund ( 7.45 51.51 )
  Dresden ( 13.73 51.03 )
  Duesseldorf ( 6.77 51.25 )
  Erfurt ( 11.04 50.98 )
  Essen ( 7.02 51.46 )
  Flensburg ( 9.45 54.77 )
  Frankfurt ( 8.71 50.12 )
  Freiburg ( 7.80 47.98 )
  Fulda ( 9.69 50.56 )
  Giessen ( 8.67 50.57 )
  Greifswald ( 13.40 54.09 )
  Hamburg ( 9.99 53.57 )
  Hannover ( 9.72 52.38 )
  Kaiserslautern ( 7.75 49.43 )
  Karlsruhe ( 8.41 49.01 )
  Kassel ( 9.51 51.32 )
  Kempten ( 10.32 47.72 )
  Kiel ( 10.12 54.34 )
  Koblenz ( 7.52 50.40 )
  Koeln ( 6.87 50.94 )
  Konstanz ( 9.18 47.66 )
  Leipzig ( 12.38 51.34 )
  Magdeburg ( 11.64 52.14 )
  Mannheim ( 8.49 49.49 )
  Muenchen ( 11.57 48.15 )
  Muenster ( 7.60 51.97 )
  Norden ( 7.21 53.60 )
  Nuernberg ( 11.03 49.57 )
  Oldenburg ( 8.21 53.11 )
  Osnabrueck ( 8.03 52.28 )
  Passau ( 13.46 48.57 )
  Regensburg ( 12.09 49.00 )
  Saarbruecken ( 7.03 49.23 )
  Schwerin ( 11.45 53.55 )
  Siegen ( 8.03 50.91 )
  Stuttgart ( 9.10 48.74 )
  Trier ( 6.68 49.75 )
  Ulm ( 9.99 48.40 )
  Wesel ( 6.37 51.39 )
  Wuerzburg ( 9.97 49.78 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Bremen_Nuernberg ( Bremen Nuernberg ) 1 0.02436 UNLIMITED
  Hamburg_Wuerzburg ( Hamburg Wuerzburg ) 1 0.007555 UNLIMITED
  Kassel_Giessen ( Kassel Giessen ) 1 0.304816 UNLIMITED
  Wuerzburg_Schwerin ( Wuerzburg Schwerin ) 1 0.003679 UNLIMITED
  Ulm_Kaiserslautern ( Ulm Kaiserslautern ) 1 0.000141 UNLIMITED
  Regensburg_Magdeburg ( Regensburg Magdeburg ) 1 0.01841 UNLIMITED
  Muenchen_Hamburg ( Muenchen Hamburg ) 1 0.81962 UNLIMITED
  Frankfurt_Kaiserslautern ( Frankfurt Kaiserslautern ) 1 9.815905 UNLIMITED
  Bayreuth_Berlin ( Bayreuth Berlin ) 1 0.920803 UNLIMITED
  Magdeburg_Muenster ( Magdeburg Muenster ) 1 0.004048 UNLIMITED
  Erfurt_Norden ( Erfurt Norden ) 1 0.000087 UNLIMITED
  Magdeburg_Nuernberg ( Magdeburg Nuernberg ) 1 0.003276 UNLIMITED
  Osnabrueck_Bremen ( Osnabrueck Bremen ) 1 0.099536 UNLIMITED
  Dresden_Berlin ( Dresden Berlin ) 1 4.398828 UNLIMITED
  Passau_Oldenburg ( Passau Oldenburg ) 1 0.003805 UNLIMITED
  Freiburg_Kaiserslautern ( Freiburg Kaiserslautern ) 1 0.00063 UNLIMITED
  Bremerhaven_Berlin ( Bremerhaven Berlin ) 1 0.13081 UNLIMITED
  Schwerin_Essen ( Schwerin Essen ) 1 0.004558 UNLIMITED
  Muenster_Karlsruhe ( Muenster Karlsruhe ) 1 0.405861 UNLIMITED
  Passau_Fulda ( Passau Fulda ) 1 0.000003 UNLIMITED
  Duesseldorf_Flensburg ( Duesseldorf Flensburg ) 1 0.00015 UNLIMITED
  Bayreuth_Braunschweig ( Bayreuth Braunschweig ) 1 0.607643 UNLIMITED
  Kaiserslautern_Frankfurt ( Kaiserslautern Frankfurt ) 1 71.061794 UNLIMITED
  Giessen_Siegen ( Giessen Siegen ) 1 0.005049 UNLIMITED
  Greifswald_Darmstadt ( Greifswald Darmstadt ) 1 1.289394 UNLIMITED
  Karlsruhe_Magdeburg ( Karlsruhe Magdeburg ) 1 0.078828 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 7.859196 UNLIMITED
  Frankfurt_Muenchen ( Frankfurt Muenchen ) 1 71.350521 UNLIMITED
  Bremen_Greifswald ( Bremen Greifswald ) 1 0.167271 UNLIMITED
  Muenchen_Kaiserslautern ( Muenchen Kaiserslautern ) 1 0.198828 UNLIMITED
  Wuerzburg_Bremerhaven ( Wuerzburg Bremerhaven ) 1 0.000038 UNLIMITED
  Kassel_Erfurt ( Kassel Erfurt ) 1 3.117037 UNLIMITED
  Bayreuth_Duesseldorf ( Bayreuth Duesseldorf ) 1 0.000322 UNLIMITED
  Darmstadt_Osnabrueck ( Darmstadt Osnabrueck ) 1 1.182899 UNLIMITED
  Saarbruecken_Siegen ( Saarbruecken Siegen ) 1 0.002399 UNLIMITED
  Essen_Kiel ( Essen Kiel ) 1 0.00876 UNLIMITED
  Muenster_Bremen ( Muenster Bremen ) 1 0.019351 UNLIMITED
  Regensburg_Schwerin ( Regensburg Schwerin ) 1 0.015485 UNLIMITED
  Siegen_Osnabrueck ( Siegen Osnabrueck ) 1 0.001681 UNLIMITED
  Berlin_Magdeburg ( Berlin Magdeburg ) 1 0.524594 UNLIMITED
  Oldenburg_Bremen ( Oldenburg Bremen ) 1 0.659271 UNLIMITED
  Mannheim_Muenster ( Mannheim Muenster ) 1 0.001267 UNLIMITED
  Bayreuth_Kassel ( Bayreuth Kassel ) 1 0.046654 UNLIMITED
  Berlin_Freiburg ( Berlin Freiburg ) 1 0.000039 UNLIMITED
  Konstanz_Koeln ( Konstanz Koeln ) 1 0.000003 UNLIMITED
  Giessen_Greifswald ( Giessen Greifswald ) 1 0.005333 UNLIMITED
  Frankfurt_Darmstadt ( Frankfurt Darmstadt ) 1 7.856325 UNLIMITED
  Kaiserslautern_Koeln ( Kaiserslautern Koeln ) 1 1.102238 UNLIMITED
  Muenchen_Passau ( Muenchen Passau ) 1 0.102391 UNLIMITED
  Duesseldorf_Kempten ( Duesseldorf Kempten ) 1 0.000002 UNLIMITED
  Magdeburg_Erfurt ( Magdeburg Erfurt ) 1 0.603167 UNLIMITED
  Ulm_Hamburg ( Ulm Hamburg ) 1 0.000375 UNLIMITED
  Freiburg_Regensburg ( Freiburg Regensburg ) 1 0.000069 UNLIMITED
  Saarbruecken_Koeln ( Saarbruecken Koeln ) 1 0.053288 UNLIMITED
  Augsburg_Duesseldorf ( Augsburg Duesseldorf ) 1 0.000212 UNLIMITED
  Chemnitz_Duesseldorf ( Chemnitz Duesseldorf ) 1 0.00221 UNLIMITED
  Berlin_Wuerzburg ( Berlin Wuerzburg ) 1 0.235547 UNLIMITED
  Regensburg_Osnabrueck ( Regensburg Osnabrueck ) 1 0.031796 UNLIMITED
  Duesseldorf_Bremen ( Duesseldorf Bremen ) 1 0.012087 UNLIMITED
  Erfurt_Hannover ( Erfurt Hannover ) 1 2.176062 UNLIMITED
  Braunschweig_Fulda ( Braunschweig Fulda ) 1 0.008895 UNLIMITED
  Nuernberg_Kaiserslautern ( Nuernberg Kaiserslautern ) 1 0.100693 UNLIMITED
  Koeln_Darmstadt ( Koeln Darmstadt ) 1 3.744169 UNLIMITED
  Erfurt_Frankfurt ( Erfurt Frankfurt ) 1 70.32729 UNLIMITED
  Essen_Darmstadt ( Essen Darmstadt ) 1 2.238311 UNLIMITED
  Muenchen_Mannheim ( Muenchen Mannheim ) 1 0.122581 UNLIMITED
  Konstanz_Nuernberg ( Konstanz Nuernberg ) 1 0.000002 UNLIMITED
  Siegen_Kassel ( Siegen Kassel ) 1 0.018145 UNLIMITED
  Oldenburg_Greifswald ( Oldenburg Greifswald ) 1 0.009439 UNLIMITED
  Konstanz_Oldenburg ( Konstanz Oldenburg ) 1 0.000013 UNLIMITED
  Darmstadt_Karlsruhe ( Darmstadt Karlsruhe ) 1 0.719028 UNLIMITED
  Essen_Regensburg ( Essen Regensburg ) 1 0.010073 UNLIMITED
  Dortmund_Oldenburg ( Dortmund Oldenburg ) 1 0.060117 UNLIMITED
  Duesseldorf_Norden ( Duesseldorf Norden ) 1 0.000073 UNLIMITED
  Greifswald_Oldenburg ( Greifswald Oldenburg ) 1 0.017523 UNLIMITED
  Karlsruhe_Leipzig ( Karlsruhe Leipzig ) 1 0.248424 UNLIMITED
  Saarbruecken_Oldenburg ( Saarbruecken Oldenburg ) 1 0.010432 UNLIMITED
  Duesseldorf_Dortmund ( Duesseldorf Dortmund ) 1 0.006278 UNLIMITED
  Augsburg_Kempten ( Augsburg Kempten ) 1 0.003391 UNLIMITED
  Hamburg_Kiel ( Hamburg Kiel ) 1 0.379736 UNLIMITED
  Trier_Aachen ( Trier Aachen ) 1 0.013884 UNLIMITED
  Osnabrueck_Braunschweig ( Osnabrueck Braunschweig ) 1 0.044303 UNLIMITED
  Braunschweig_Muenster ( Braunschweig Muenster ) 1 0.08899 UNLIMITED
  Hannover_Nuernberg ( Hannover Nuernberg ) 1 1.83799 UNLIMITED
  Berlin_Hamburg ( Berlin Hamburg ) 1 5.690383 UNLIMITED
  Muenster_Aachen ( Muenster Aachen ) 1 0.080339 UNLIMITED
  Essen_Koeln ( Essen Koeln ) 1 1.459032 UNLIMITED
  Saarbruecken_Frankfurt ( Saarbruecken Frankfurt ) 1 9.011056 UNLIMITED
  Frankfurt_Greifswald ( Frankfurt Greifswald ) 1 15.586876 UNLIMITED
  Magdeburg_Essen ( Magdeburg Essen ) 1 0.008107 UNLIMITED
  Leipzig_Norden ( Leipzig Norden ) 1 0.019628 UNLIMITED
  Frankfurt_Muenster ( Frankfurt Muenster ) 1 36.252609 UNLIMITED
  Hannover_Greifswald ( Hannover Greifswald ) 1 1.292329 UNLIMITED
  Aachen_Fulda ( Aachen Fulda ) 1 0.000116 UNLIMITED
  Saarbruecken_Kiel ( Saarbruecken Kiel ) 1 0.003735 UNLIMITED
  Regensburg_Stuttgart ( Regensburg Stuttgart ) 1 0.027254 UNLIMITED
  Hamburg_Erfurt ( Hamburg Erfurt ) 1 1.054822 UNLIMITED
  Norden_Kaiserslautern ( Norden Kaiserslautern ) 1 0.001569 UNLIMITED
  Darmstadt_Greifswald ( Darmstadt Greifswald ) 1 1.732191 UNLIMITED
  Trier_Duesseldorf ( Trier Duesseldorf ) 1 0.000188 UNLIMITED
  Giessen_Flensburg ( Giessen Flensburg ) 1 0.000147 UNLIMITED
  Essen_Wuerzburg ( Essen Wuerzburg ) 1 0.103552 UNLIMITED
  Berlin_Darmstadt ( Berlin Darmstadt ) 1 7.675251 UNLIMITED
  Koeln_Norden ( Koeln Norden ) 1 0.008396 UNLIMITED
  Muenchen_Kempten ( Muenchen Kempten ) 1 0.016686 UNLIMITED
  Greifswald_Bayreuth ( Greifswald Bayreuth ) 1 0.000717 UNLIMITED
