?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany50-DFN-1day-20050203

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 1day
  time  = 20050203
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany50
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Aachen ( 6.04 50.76 )
  Augsburg ( 10.90 48.33 )
  Bayreuth ( 11.59 49.93 )
  Berlin ( 13.39 52.52 )
  Bielefeld ( 8.50 52.04 )
  Braunschweig ( 10.55 52.28 )
  Bremen ( 8.85 53.11 )
  Bremerhaven ( 8.58 53.54 )
  Chemnitz ( 12.93 50.84 )
  Darmstadt ( 8.65 49.89 )
  Dortmund ( 7.45 51.51 )
  Dresden ( 13.73 51.03 )
  Duesseldorf ( 6.77 51.25 )
  Erfurt ( 11.04 50.98 )
  Essen ( 7.02 51.46 )
  Flensburg ( 9.45 54.77 )
  Frankfurt ( 8.71 50.12 )
  Freiburg ( 7.80 47.98 )
  Fulda ( 9.69 50.56 )
  Giessen ( 8.67 50.57 )
  Greifswald ( 13.40 54.09 )
  Hamburg ( 9.99 53.57 )
  Hannover ( 9.72 52.38 )
  Kaiserslautern ( 7.75 49.43 )
  Karlsruhe ( 8.41 49.01 )
  Kassel ( 9.51 51.32 )
  Kempten ( 10.32 47.72 )
  Kiel ( 10.12 54.34 )
  Koblenz ( 7.52 50.40 )
  Koeln ( 6.87 50.94 )
  Konstanz ( 9.18 47.66 )
  Leipzig ( 12.38 51.34 )
  Magdeburg ( 11.64 52.14 )
  Mannheim ( 8.49 49.49 )
  Muenchen ( 11.57 48.15 )
  Muenster ( 7.60 51.97 )
  Norden ( 7.21 53.60 )
  Nuernberg ( 11.03 49.57 )
  Oldenburg ( 8.21 53.11 )
  Osnabrueck ( 8.03 52.28 )
  Passau ( 13.46 48.57 )
  Regensburg ( 12.09 49.00 )
  Saarbruecken ( 7.03 49.23 )
  Schwerin ( 11.45 53.55 )
  Siegen ( 8.03 50.91 )
  Stuttgart ( 9.10 48.74 )
  Trier ( 6.68 49.75 )
  Ulm ( 9.99 48.40 )
  Wesel ( 6.37 51.39 )
  Wuerzburg ( 9.97 49.78 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Bremen_Nuernberg ( Bremen Nuernberg ) 1 0.014934 UNLIMITED
  Hamburg_Wuerzburg ( Hamburg Wuerzburg ) 1 0.003901 UNLIMITED
  Kassel_Giessen ( Kassel Giessen ) 1 0.551202 UNLIMITED
  Wuerzburg_Schwerin ( Wuerzburg Schwerin ) 1 0.004021 UNLIMITED
  Ulm_Kaiserslautern ( Ulm Kaiserslautern ) 1 0.000023 UNLIMITED
  Regensburg_Magdeburg ( Regensburg Magdeburg ) 1 0.030676 UNLIMITED
  Muenchen_Hamburg ( Muenchen Hamburg ) 1 1.677338 UNLIMITED
  Frankfurt_Kaiserslautern ( Frankfurt Kaiserslautern ) 1 14.960838 UNLIMITED
  Bayreuth_Berlin ( Bayreuth Berlin ) 1 0.52126 UNLIMITED
  Magdeburg_Muenster ( Magdeburg Muenster ) 1 0.013051 UNLIMITED
  Erfurt_Norden ( Erfurt Norden ) 1 0.00017 UNLIMITED
  Magdeburg_Nuernberg ( Magdeburg Nuernberg ) 1 0.011828 UNLIMITED
  Osnabrueck_Bremen ( Osnabrueck Bremen ) 1 0.02093 UNLIMITED
  Dresden_Berlin ( Dresden Berlin ) 1 3.956582 UNLIMITED
  Passau_Oldenburg ( Passau Oldenburg ) 1 0.008344 UNLIMITED
  Freiburg_Kaiserslautern ( Freiburg Kaiserslautern ) 1 0.000086 UNLIMITED
  Schwerin_Essen ( Schwerin Essen ) 1 0.011916 UNLIMITED
  Bremerhaven_Berlin ( Bremerhaven Berlin ) 1 0.122562 UNLIMITED
  Muenster_Karlsruhe ( Muenster Karlsruhe ) 1 0.647175 UNLIMITED
  Passau_Fulda ( Passau Fulda ) 1 0.000001 UNLIMITED
  Duesseldorf_Flensburg ( Duesseldorf Flensburg ) 1 0.000042 UNLIMITED
  Bayreuth_Braunschweig ( Bayreuth Braunschweig ) 1 0.376274 UNLIMITED
  Kaiserslautern_Frankfurt ( Kaiserslautern Frankfurt ) 1 81.130056 UNLIMITED
  Giessen_Siegen ( Giessen Siegen ) 1 0.002445 UNLIMITED
  Greifswald_Darmstadt ( Greifswald Darmstadt ) 1 4.162664 UNLIMITED
  Karlsruhe_Magdeburg ( Karlsruhe Magdeburg ) 1 0.001908 UNLIMITED
  Hannover_Karlsruhe ( Hannover Karlsruhe ) 1 6.694673 UNLIMITED
  Frankfurt_Muenchen ( Frankfurt Muenchen ) 1 82.494676 UNLIMITED
  Bremen_Greifswald ( Bremen Greifswald ) 1 0.043917 UNLIMITED
  Muenchen_Kaiserslautern ( Muenchen Kaiserslautern ) 1 0.219005 UNLIMITED
  Wuerzburg_Bremerhaven ( Wuerzburg Bremerhaven ) 1 0.001014 UNLIMITED
  Kassel_Erfurt ( Kassel Erfurt ) 1 3.87013 UNLIMITED
  Bayreuth_Duesseldorf ( Bayreuth Duesseldorf ) 1 0.000105 UNLIMITED
  Saarbruecken_Siegen ( Saarbruecken Siegen ) 1 0.000704 UNLIMITED
  Darmstadt_Osnabrueck ( Darmstadt Osnabrueck ) 1 1.02122 UNLIMITED
  Essen_Kiel ( Essen Kiel ) 1 0.011895 UNLIMITED
  Muenster_Bremen ( Muenster Bremen ) 1 0.428688 UNLIMITED
  Regensburg_Schwerin ( Regensburg Schwerin ) 1 0.011914 UNLIMITED
  Siegen_Osnabrueck ( Siegen Osnabrueck ) 1 0.001813 UNLIMITED
  Berlin_Magdeburg ( Berlin Magdeburg ) 1 0.696647 UNLIMITED
  Oldenburg_Bremen ( Oldenburg Bremen ) 1 0.625994 UNLIMITED
  Mannheim_Muenster ( Mannheim Muenster ) 1 0.002638 UNLIMITED
  Bayreuth_Kassel ( Bayreuth Kassel ) 1 0.090916 UNLIMITED
  Berlin_Freiburg ( Berlin Freiburg ) 1 0.001893 UNLIMITED
  Konstanz_Koeln ( Konstanz Koeln ) 1 0.000004 UNLIMITED
  Giessen_Greifswald ( Giessen Greifswald ) 1 0.00328 UNLIMITED
  Frankfurt_Darmstadt ( Frankfurt Darmstadt ) 1 7.91803 UNLIMITED
  Kaiserslautern_Koeln ( Kaiserslautern Koeln ) 1 1.546033 UNLIMITED
  Muenchen_Passau ( Muenchen Passau ) 1 0.12837 UNLIMITED
  Magdeburg_Erfurt ( Magdeburg Erfurt ) 1 1.284944 UNLIMITED
  Freiburg_Bremen ( Freiburg Bremen ) 1 0.000006 UNLIMITED
  Freiburg_Regensburg ( Freiburg Regensburg ) 1 0.000061 UNLIMITED
  Saarbruecken_Koeln ( Saarbruecken Koeln ) 1 0.058409 UNLIMITED
  Augsburg_Duesseldorf ( Augsburg Duesseldorf ) 1 0.001013 UNLIMITED
  Chemnitz_Duesseldorf ( Chemnitz Duesseldorf ) 1 0.001324 UNLIMITED
  Berlin_Wuerzburg ( Berlin Wuerzburg ) 1 0.094684 UNLIMITED
  Regensburg_Osnabrueck ( Regensburg Osnabrueck ) 1 1.391781 UNLIMITED
  Duesseldorf_Bremen ( Duesseldorf Bremen ) 1 0.001951 UNLIMITED
  Erfurt_Hannover ( Erfurt Hannover ) 1 2.878577 UNLIMITED
  Braunschweig_Fulda ( Braunschweig Fulda ) 1 0.13687 UNLIMITED
  Nuernberg_Kaiserslautern ( Nuernberg Kaiserslautern ) 1 0.013941 UNLIMITED
  Koeln_Darmstadt ( Koeln Darmstadt ) 1 5.187729 UNLIMITED
  Erfurt_Frankfurt ( Erfurt Frankfurt ) 1 78.695399 UNLIMITED
  Essen_Darmstadt ( Essen Darmstadt ) 1 2.290142 UNLIMITED
  Muenchen_Mannheim ( Muenchen Mannheim ) 1 0.147361 UNLIMITED
  Konstanz_Nuernberg ( Konstanz Nuernberg ) 1 0.000002 UNLIMITED
  Siegen_Kassel ( Siegen Kassel ) 1 0.006751 UNLIMITED
  Oldenburg_Greifswald ( Oldenburg Greifswald ) 1 0.021012 UNLIMITED
  Konstanz_Oldenburg ( Konstanz Oldenburg ) 1 0.000004 UNLIMITED
  Darmstadt_Karlsruhe ( Darmstadt Karlsruhe ) 1 0.885261 UNLIMITED
  Essen_Regensburg ( Essen Regensburg ) 1 0.015653 UNLIMITED
  Dortmund_Oldenburg ( Dortmund Oldenburg ) 1 0.059396 UNLIMITED
